MACHO_Id,Amplitude,AndersonDarling,B_R,Beyond1Std,Bmean,CAR_sigma,CAR_tau,CAR_tmean,Con,Eta_B_R,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,LinearTrend,MaxSlope,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Q31,Q31B_R,Rcs,Skew,SlottedA,SmallKurtosis,Std,StetsonJ,StetsonK,StetsonK_AC,StetsonL,autocor,automean,meanvariance,Psi_CS,Psi_eta,Class
1.3441.429,0.2055,24.78909003,0.35123708,0.189982729,-5.336298791,0.308186473,0.019552431,-272.9225216,0.002595156,2241.546238,2311.810127,0.101398601,0.185314685,0.283216783,0.416083916,0.65034965,-5.72E-07,36.7392632,0.04,0.856649396,-0.033333333,-0.148585348,-0.053588158,0.202516786,0.808464622,0.081,0.0945,0.034722136,-0.485335779,4,7.471061529,0.094009437,0.046734594,0.662609493,0.532532854,0.022931044,2,-5.336298791,-0.017616974,0.043587002,1.999047296,2
1.3441.43,0.04,3.774872865,0.811892025,0.249097473,-7.464033394,-0.017840312,1.242200343,-6.008719477,9.04E-04,4086.59875,882.8687215,0.133333333,0.25,0.4,0.55,0.75,-1.76E-06,3.792103501,0.012,0.831227437,-0.033333333,-0.019962487,-0.008038585,360.6511575,2.22E-07,0.024,0.023,0.051350292,0.210722282,4,4.195010301,0.019890308,0.246800669,0.746594855,0.691999475,0.171904545,2,-7.464033394,-0.00266482,0.073396752,1.906729747,2
1.3441.430,0.2765,12.90411781,0.304693245,0.220563847,-5.404410448,1.52E-08,0.595119973,-9.081211671,0,5842.376835,1657.774329,0.138461538,0.248717949,0.364102564,0.51025641,0.751282051,-1.65E-05,41.66239096,0.071,0.83747927,0.033333333,-0.171106178,-0.072142064,0.997133124,0.0042194,0.142,0.1375,0.063082471,0.505649517,4,5.672758761,0.138013891,0.107173687,0.702155359,0.588102742,0.047095117,2,-5.404410448,-0.02553727,0.050396939,1.87035596,2
1.3441.431,0.241,26.26286243,0.464159145,0.192739844,-5.256302506,-0.418535319,0.02882728,-182.3377923,0,5222.824056,1502.468845,0.112094395,0.197640118,0.294985251,0.410029499,0.646017699,-2.92E-07,41.31894975,0.051,0.872082973,0.1,-0.158114785,-0.064424173,0.997197502,3.45E-07,0.1,0.09175,0.039837031,0.182897335,4,7.897675913,0.114049422,0.129426375,0.659306754,0.646508049,0.052004633,2,-5.256302506,-0.021697652,0.063010466,1.976621359,2
1.3441.432,0.14575,17.57048338,0.144557423,0.192804428,-5.61051107,0.243764001,0.031815718,-176.3440046,0,7030.415949,3144.78641,0.114285714,0.219047619,0.314285714,0.452380952,0.652380952,5.14E-06,38.87645026,0.032,0.852398524,0.033333333,-0.078267071,-0.037439829,0.99444253,1.97E-04,0.06525,0.075,0.047614759,-0.434048766,4,5.087012019,0.06904478,0.109208118,0.687896956,0.558476533,0.0512537,2,-5.61051107,-0.012306326,0.057893161,1.984796526,2
1.3441.433,0.237,30.6560801,0.58033682,0.180926916,-5.163773619,0.43716188,0.0116294,-444.0275251,0.001785714,4365.304971,783.144176,0.096385542,0.174698795,0.28313253,0.430722892,0.647590361,2.50E-06,26.91698712,0.046,0.855614973,-0.033333333,-0.162952916,-0.064328618,0.122623192,0.188630586,0.09375,0.099,0.04021793,-1.101649011,4,8.992062009,0.116133753,0.024408597,0.639970431,0.525444912,0.01236406,2,-5.163773619,-0.022490094,0.0509182,1.923617017,2
1.3441.434,0.255,47.38208551,0.445816133,0.157627119,-5.238984746,-0.818832103,0.006794943,-771.0122945,0,4648.253165,1559.166768,0.102167183,0.182662539,0.269349845,0.405572755,0.628482972,-1.69E-06,47.71677782,0.0445,0.893220339,-0.1,-0.182287682,-0.061782708,0.075302423,0.107129954,0.08725,0.1,0.033920617,-1.859317403,4,12.35849609,0.120266222,-0.007791881,0.614072626,0.54368582,-0.003893961,2,-5.238984746,-0.022956017,0.064803852,1.880516632,2
1.3441.435,0.2235,11.65173741,0.140435075,0.220115416,-5.609146744,-1.19E-09,0.595078684,-9.42589088,0,14595.53801,3510.141287,0.114942529,0.209770115,0.318965517,0.456896552,0.655172414,5.05E-07,48.024628,0.056,0.77493817,0.1,-0.099197145,-0.062087422,0.997319252,0.056051106,0.111,0.11525,0.044631889,-0.437052123,4,3.312893634,0.10668522,0.058558643,0.713323923,0.549589674,0.026958439,2,-5.609146744,-0.019019866,0.046963514,1.929367959,2
1.3441.436,0.10425,23.74286608,-0.404930535,0.195876289,-6.156534364,0.746668371,0.00133004,-4628.832322,8.61E-04,7469.058234,2859.702654,0.105633803,0.190140845,0.302816901,0.450704225,0.676056338,-2.01E-06,24.73063109,0.021,0.840206186,0.1,-0.044657356,-0.023059435,0.997319252,0.001326746,0.04225,0.06875,0.065631061,0.237929785,4,5.794475207,0.048172457,0.03356119,0.666157602,0.581851728,0.017545886,2,-6.156534364,-0.007824606,0.063959907,1.880533876,2
1.3441.437,0.2185,20.98831008,0.338745867,0.198137172,-5.397168501,-0.070235259,0.676281401,-7.980654932,8.48E-04,3666.932403,1557.851277,0.09602649,0.19205298,0.294701987,0.427152318,0.655629139,1.13E-05,24.52676574,0.044,0.817950889,0.166666667,-0.112038583,-0.056019291,0.99713496,0.053046335,0.089,0.099,0.059141615,-0.645979135,4,4.100240147,0.0959087,0.022079763,0.687571743,0.562692341,0.010245855,2,-5.397168501,-0.017770188,0.060695764,1.946705173,2
1.3441.438,0.2815,29.14443497,0.605368909,0.184966216,-5.161099662,1.62E-09,0.595135249,-8.672145817,8.46E-04,11850.81059,1587.034782,0.113065327,0.193467337,0.291457286,0.41959799,0.66080402,-6.20E-07,45.02344973,0.0585,0.870777027,0.1,-0.190946024,-0.076997485,0.049296737,0.579049194,0.116,0.114,0.027062206,-0.2179706,4,8.42862689,0.136851907,0.031731923,0.654390457,0.514782183,0.015906605,2,-5.161099662,-0.026516037,0.045014929,2.029495026,2
1.3441.439,0.249,24.57078654,0.104782995,0.198618307,-5.533864421,0.0261147,2.903520235,-1.905915569,8.65E-04,622.8964826,3203.127126,0.104815864,0.181303116,0.283286119,0.410764873,0.651558074,-7.35E-07,59.04244621,0.05,0.797927461,0.166666667,-0.112897399,-0.063764451,1.035057992,5.51E-05,0.0995,0.1195,0.047150693,-0.049773007,4,4.991140945,0.115284104,0.162160222,0.667325925,0.553816193,0.077464444,2,-5.533864421,-0.020832477,0.064866337,1.979474596,2
1.3441.44,0.0685,1.889416829,0.985139036,0.282811177,-7.295436071,-0.024697361,2.99215502,-2.438187869,0.003392706,8145.081243,830.2863168,0.144144144,0.261261261,0.396396396,0.558558559,0.774774775,6.33E-07,11.3763105,0.022,0.724809483,0.166666667,-0.027823465,-0.015213816,20.16917173,3.22E-47,0.044,0.028,0.083450173,0.116462184,8,2.203272055,0.035633667,0.558217636,0.763014243,0.824697792,0.39300386,4,-7.295436071,-0.004884378,0.112160336,1.562867303,2
1.3441.440,0.229,38.4540143,0.348775992,0.175131349,-5.359651489,-1.602538074,0.001576531,-3399.648929,0,2799.107771,1686.523491,0.103559871,0.181229773,0.268608414,0.401294498,0.650485437,5.47E-06,42.33521658,0.042,0.870402802,0.033333333,-0.144031384,-0.05772464,0.051768593,0.340873264,0.08275,0.1,0.04535572,-1.255965049,4,9.361082765,0.110607886,0.115300006,0.627340587,0.563359854,0.050847037,2,-5.359651489,-0.020637141,0.053225429,2.01323441,2
1.3441.441,0.22825,33.17284433,0.303535844,0.18212766,-5.413455319,-0.024650968,0.597339401,-9.062612164,8.53E-04,4017.790795,661.4270661,0.078947368,0.152046784,0.242690058,0.377192982,0.593567251,-2.31E-06,20.12574832,0.041,0.887659574,-0.233333333,-0.174829052,-0.063204583,0.047742177,0.649866939,0.083,0.09925,0.043006727,-0.81251587,4,10.42866277,0.108416657,0.137581245,0.634804627,0.532961778,0.068438511,2,-5.413455319,-0.020027256,0.059510566,1.991532857,2
1.3441.442,0.167,3.424621634,-0.435747245,0.311073542,-6.108694844,-0.160693667,0.392732825,-15.55432715,0,7339.594638,1072.200375,0.2,0.348148148,0.485185185,0.618518519,0.792592593,1.82E-06,16.18155914,0.064,0.59509721,-0.1,-0.062602425,-0.044247788,3.833197247,1.50E-143,0.1305,0.07175,0.03428969,-0.127689131,4,0.568127078,0.089016486,0.538577842,0.812303365,0.586741656,0.414145165,2,-6.108694844,-0.014572096,0.181955803,0.817567017,2
1.3441.443,0.22325,25.76465788,0.319266726,0.185383244,-5.406772727,0.007496667,13.05714789,-0.414085279,8.93E-04,3342.934193,609.9148843,0.120996441,0.202846975,0.316725979,0.473309609,0.697508897,-3.60E-06,18.29132277,0.044,0.878787879,-0.033333333,-0.131559497,-0.051921656,0.377935403,0.990128345,0.08875,0.092,0.036721327,-0.076296116,4,7.173673797,0.100484402,0.089475129,0.660440419,0.569677556,0.027726566,2,-5.406772727,-0.018584913,0.049146958,2.042939915,2
1.3441.444,0.4155,14.68934938,0.587893102,0.237676056,-5.229174296,-0.010253506,219.0698502,-0.023869895,8.82E-04,10006.10776,1426.316618,0.124172185,0.221854305,0.341059603,0.501655629,0.723509934,1.39E-05,62.32876714,0.099,0.818661972,-0.033333333,-0.257382359,-0.115069537,0.99719214,2.43E-27,0.20525,0.1825,0.048330271,0.090271644,4,5.171510081,0.199639917,0.219693964,0.712514985,0.80317119,0.13113118,2,-5.229174296,-0.038178096,0.103027128,1.732769301,2
1.3441.445,0.224,29.41881753,0.370516358,0.196930946,-5.26284399,-0.04906772,0.99155597,-5.307662049,0,9421.404806,1418.962975,0.095384615,0.181538462,0.28,0.406153846,0.606153846,-2.13E-06,25.35504497,0.044,0.797953964,-0.166666667,-0.099601594,-0.061658129,0.081282391,0.901776226,0.091,0.09175,0.032602755,-0.033629083,4,4.432216112,0.102772514,0.107351382,0.669089546,0.537141593,0.059361897,2,-5.26284399,-0.019527942,0.062256271,1.89047193,2
1.3441.446,0.248,9.917051719,0.38811221,0.21031746,-5.255565476,1.62E-08,0.595062782,-8.831951247,0.001992032,1665.463028,4078.620746,0.088161209,0.173803526,0.274559194,0.428211587,0.65743073,-5.33E-06,21.04245668,0.0535,0.791666667,-0.033333333,-0.120487665,-0.07562625,0.140911161,0.428875273,0.1085,0.119,0.055281036,-0.5920819,4,5.517768065,0.126588101,0.073509561,0.669345117,0.667267771,0.032538533,2,-5.255565476,-0.024086485,0.095130109,1.982338033,2
1.3441.447,0.104,28.81207611,-0.321993556,0.196930946,-6.069299233,0.532452197,0.002652509,-2288.134823,0,15219.68746,1661.718324,0.094594595,0.182432432,0.283783784,0.418918919,0.682432432,1.81E-06,12.80602637,0.021,0.8456948,-0.1,-0.053221289,-0.024386225,0.137501361,0.685978338,0.042,0.065,0.049959964,-0.49191412,4,6.986483209,0.051230552,0.062526558,0.646737343,0.523267699,0.030828636,2,-6.069299233,-0.008440934,0.04589162,1.915331213,2
1.3441.448,0.1135,31.59937427,-0.383049855,0.165775401,-6.068154189,0.461461199,0.008619144,-704.0320935,0,9834.027704,1277.481133,0.125827815,0.21192053,0.324503311,0.463576159,0.695364238,-1.04E-05,21.04245668,0.025,0.911764706,-0.1,-0.080230643,-0.024876442,2283.344435,0.043832752,0.049,0.07275,0.094091808,-1.210746482,4,13.11871952,0.058512704,0.018494754,0.633443723,0.543540741,0.009166547,2,-6.068154189,-0.009642587,0.094091808,1.88080194,2
1.3441.449,0.196,23.52857801,0.36110567,0.187446989,-5.360210348,0.233324515,0.030559712,-175.4012083,0.001699235,5049.809179,1419.592981,0.109965636,0.199312715,0.302405498,0.408934708,0.642611684,-6.35E-06,26.2353809,0.044,0.888888889,-0.033333333,-0.128286407,-0.054260675,0.99725129,4.10E-05,0.087,0.095,0.040299542,0.062155976,4,7.212826479,0.095955239,0.055963941,0.668060771,0.649633481,0.031231846,2,-5.360210348,-0.017901394,0.065724203,1.964665009,2
1.3441.450,0.2335,27.66362574,0.448159785,0.178571429,-5.277011054,-0.822802812,0.008625876,-611.7652269,0,2448.697987,2877.035423,0.116923077,0.2,0.298461538,0.449230769,0.652307692,8.58E-07,49.74347533,0.0485,0.836734694,-0.233333333,-0.137437162,-0.061652281,0.997258373,2.96E-13,0.097,0.1215,0.030787707,-1.006023861,4,7.660690816,0.113613862,-0.035103327,0.65628068,0.662770341,-0.014977011,2,-5.277011054,-0.021529965,0.08356085,1.850793683,2
1.3441.451,0.24825,26.18801193,0.299982824,0.190314359,-5.337706032,0.033831871,1.091267433,-4.891290503,8.51E-04,2925.417784,1138.179218,0.113207547,0.20754717,0.311320755,0.455974843,0.691823899,2.48E-06,22.74725695,0.049,0.867459643,0.1,-0.128608924,-0.059617548,0.074502299,0.255422348,0.099,0.112,0.026346308,-0.665938006,4,6.830536908,0.113048182,0.11027433,0.659639966,0.516812265,0.043609753,2,-5.337706032,-0.02117917,0.055981777,1.956153829,2
1.3441.452,0.196,13.98333443,0.142893256,0.179591837,-5.507634694,0.310664642,0.014933475,-368.8113314,0,4096.598028,7000.755387,0.080882353,0.158088235,0.264705882,0.411764706,0.613970588,6.90E-06,19.45261254,0.036,0.846938776,0.033333333,-0.106954785,-0.049391683,0.187212935,0.98653555,0.07175,0.0845,0.063052929,-0.497133196,4,8.06601644,0.090258423,0.103857547,0.635242119,0.686478587,0.05483608,2,-5.507634694,-0.016387874,0.059179696,1.905224278,2
1.3441.453,0.22175,32.43613207,0.298367203,0.187713311,-5.357577645,-0.014889425,26.57445426,-0.201606309,0,2237.011797,1898.310303,0.090614887,0.16828479,0.265372168,0.401294498,0.621359223,8.54E-06,26.47212091,0.04,0.858361775,0.033333333,-0.136117844,-0.057617005,0.134594552,0.521564719,0.082,0.102,0.055495464,-0.083537989,4,7.313518491,0.102692406,0.085555531,0.644068907,0.506817114,0.043394501,2,-5.357577645,-0.019167694,0.054136088,1.961966678,2
1.3441.454,0.2275,33.82126701,0.426083031,0.180313589,-5.275650697,1.052551444,0.001782064,-2960.415309,8.73E-04,6453.401401,1725.926607,0.103896104,0.181818182,0.266233766,0.386363636,0.613636364,9.37E-06,31.41242938,0.041,0.87804878,-0.166666667,-0.157056146,-0.058421851,0.06173768,0.751436643,0.082,0.091,0.039164894,-0.739969863,4,8.191434985,0.104169458,0.093931092,0.640028063,0.537549301,0.040719468,2,-5.275650697,-0.019745329,0.061708247,1.983647554,2
1.3441.455,0.221,38.29826008,0.333631776,0.168918919,-5.355888514,-0.903704985,0.00649411,-824.7301652,0,6372.658241,3016.770894,0.118243243,0.195945946,0.300675676,0.429054054,0.641891892,-2.65E-06,43.08594636,0.044,0.853885135,0.1,-0.149728617,-0.055399588,363.0463704,0.040501691,0.08825,0.097,0.045464223,-1.884653534,4,10.96364374,0.106057502,0.072268582,0.644834921,0.567440819,0.026837725,2,-5.355888514,-0.019802037,0.063276433,1.92167179,2
1.3441.456,0.2045,23.88853951,0.301014489,0.197870453,-5.376857143,0.136096393,0.043334806,-124.0771015,0,895.1181619,1001.289048,0.092857143,0.182142857,0.296428571,0.428571429,0.657142857,-5.98E-07,22.18603706,0.042,0.811889973,-0.1,-0.099256506,-0.05204461,0.258941926,0.473310488,0.083,0.088,0.03092577,-0.1804995,4,5.04257006,0.094026644,0.062416145,0.665144021,0.51492646,0.033571884,2,-5.376857143,-0.017487287,0.051316017,1.966431567,2
1.3441.457,0.2435,41.94405262,0.361337732,0.17162277,-5.353327952,0.018398872,1.388784085,-3.854686995,0.001702128,6969.821505,3315.297377,0.088145897,0.167173252,0.252279635,0.392097264,0.659574468,1.11E-05,45.21322143,0.042,0.858113849,-0.033333333,-0.140695067,-0.061472347,0.105019408,0.467043463,0.083,0.0965,0.044129361,-1.097800774,4,9.576617329,0.117418738,0.094729815,0.613944228,0.568875333,0.033471303,2,-5.353327952,-0.021933784,0.060815425,1.973349668,2
1.3441.458,0.23,26.89633054,0.383005349,0.198975235,-5.265385141,0.025664455,2.97482522,-1.769981344,0,3916.575971,865.2901356,0.096096096,0.168168168,0.261261261,0.399399399,0.621621622,-7.04E-06,23.07170325,0.044,0.841161401,-0.166666667,-0.145406226,-0.063211845,0.1714046,0.807724211,0.087,0.103,0.031521799,-0.349544502,4,6.724873735,0.10609316,0.110772081,0.656805498,0.565198441,0.047220348,2,-5.265385141,-0.020149174,0.050829296,1.978924362,2
1.3441.459,0.1895,28.05127277,0.067225503,0.192411924,-5.633513098,0.139807826,0.118653354,-47.47875153,0.002714932,1437.92304,739.1496429,0.089219331,0.17472119,0.282527881,0.412639405,0.654275093,7.67E-06,20.07584206,0.037,0.872628726,0.033333333,-0.13897281,-0.047805225,0.068632709,0.355154425,0.076,0.08875,0.039603117,-1.061992754,4,8.697950796,0.090772259,0.144920831,0.651931005,0.571903909,0.063256003,2,-5.633513098,-0.016112905,0.06726557,1.90909022,2
1.3441.46,0.062,7.189407168,0.931272366,0.237378211,-7.334234721,0.031400413,1.547538011,-4.739292134,0.005323869,1618.826785,316.3726853,0.145833333,0.260416667,0.375,0.520833333,0.729166667,-7.61E-06,4.477915736,0.018,0.860938884,0.1,-0.032592391,-0.013091504,386.4119544,1.27E-30,0.036,0.032,0.106274871,0.429194693,4,5.847176843,0.031766682,0.36621793,0.726695282,0.78811046,0.207123786,3,-7.334234721,-0.004331288,0.151286154,1.549496614,2
1.3441.460,0.20675,41.23191245,0.362573808,0.16,-5.295488511,0.035419559,1.49581174,-3.540210556,0,3321.563524,857.5675962,0.111111111,0.197916667,0.295138889,0.409722222,0.659722222,6.62E-06,22.65303973,0.043,0.897021277,0.1,-0.175425331,-0.054442344,355.0261293,0.007505808,0.085,0.1,0.04039449,-1.816171841,4,14.97814897,0.108080071,0.03620103,0.615329828,0.571740861,0.011991921,2,-5.295488511,-0.02040984,0.072301395,1.844910375,2
1.3441.461,0.31975,6.009805763,0.219683001,0.249792531,-5.474425726,-0.057053092,5.941103663,-0.921449286,0,6933.785621,2653.308899,0.141176471,0.264705882,0.401960784,0.562745098,0.760784314,2.07E-05,56.16438354,0.103,0.79253112,-0.166666667,-0.206776557,-0.093406593,0.997136637,1.92E-12,0.205,0.184,0.05515172,-0.709573996,4,4.242933226,0.171463954,0.17906692,0.744232247,0.659189312,0.115130601,2,-5.474425726,-0.031320902,0.067918398,1.820262426,2
1.3441.462,0.2205,37.76121176,0.411590383,0.16838488,-5.218946735,0.711677667,0.005191871,-1005.215015,8.61E-04,3096.103617,2274.412074,0.099071207,0.182662539,0.269349845,0.414860681,0.634674923,-1.01E-06,55.66854992,0.043,0.896907216,-0.1,-0.152286206,-0.061794528,0.997254859,0.051083399,0.087,0.09675,0.058981461,0.234552818,4,10.20423444,0.113151773,0.082978282,0.632209416,0.577169511,0.028928961,2,-5.218946735,-0.021680959,0.061894521,1.98471399,2
1.3441.463,0.256,36.25917938,0.482679129,0.179220779,-5.175790476,-0.677421896,0.00976591,-529.9854786,0,1341.730466,1436.952761,0.096096096,0.18018018,0.27027027,0.39039039,0.63963964,-4.08E-06,31.49298467,0.045,0.85021645,-0.1,-0.138217669,-0.064372704,0.073931163,0.511403756,0.0895,0.10125,0.042994795,-0.912424886,4,7.845700807,0.115201511,-0.012172532,0.631703818,0.503940099,-0.004855076,2,-5.175790476,-0.022257762,0.059141598,2.023607763,2
1.3441.464,0.243,28.66808545,0.313597752,0.181109185,-5.336528596,0.006910083,25.95505478,-0.205606524,0,4088.717251,1769.673964,0.12012012,0.204204204,0.309309309,0.456456456,0.672672673,-1.18E-05,48.33073089,0.052,0.880415945,0.033333333,-0.154148717,-0.062371231,0.076706,0.696655946,0.10275,0.126,0.055415108,0.349565927,4,8.479079037,0.12009176,0.048646741,0.649293878,0.528933565,0.018707954,2,-5.336528596,-0.022503723,0.052891137,1.98714636,2
1.3441.465,0.099,22.44008624,-0.42367699,0.196111581,-6.081617075,-0.00347962,29.01193017,-0.209624697,0,8891.455596,2654.254664,0.108843537,0.210884354,0.326530612,0.462585034,0.680272109,-1.96E-06,23.57052568,0.024,0.864750634,-0.033333333,-0.052770015,-0.024165708,0.057170856,0.023472593,0.048,0.06725,0.053548082,-0.208929916,4,7.784868495,0.051315752,0.078839193,0.666501511,0.561727682,0.032529259,2,-6.081617075,-0.008437847,0.048331586,1.853215922,2
1.3441.466,1.077,21.23617645,0.298141431,0.256802721,-5.283668367,5.36656941,0.015924386,-331.7973104,8.52E-04,4489.804752,1066.457389,0.094767442,0.201162791,0.330813953,0.487209302,0.698837209,1.50E-04,114.0314569,0.2355,0.648809524,0.233333333,-0.426851852,-0.318518519,1.000188972,2.46E-12,0.5675,0.2785,0.129126133,0.595221215,4,1.330701877,0.515892871,0.422597402,0.755230637,0.692246619,0.244048918,2,-5.283668367,-0.097639147,0.07072126,1.835946159,2
1.3441.467,0.21225,28.28782259,0.358312882,0.187713311,-5.278692833,-0.001419693,138.022864,-0.038245061,0,11199.20885,2192.642175,0.091205212,0.172638436,0.283387622,0.413680782,0.648208469,-7.21E-06,30.68240122,0.044,0.859215017,-0.1,-0.149298977,-0.058165972,0.054664306,0.488583122,0.0865,0.10775,0.043696691,-0.535471548,4,7.363262393,0.102842475,0.048657834,0.649592777,0.535826232,0.027253326,2,-5.278692833,-0.019482565,0.054775364,1.934050985,2
1.3441.468,0.2215,29.92746971,0.354461851,0.187713311,-5.290536689,0.342285526,0.012307424,-429.8654807,0,3845.829282,441.9890284,0.101010101,0.178451178,0.279461279,0.410774411,0.653198653,-7.07E-08,15.33527112,0.041,0.869453925,0.1,-0.128757799,-0.056154282,4.562141608,0.693860777,0.08225,0.09775,0.027384879,-0.200483904,4,6.60605874,0.101043504,-0.006254917,0.649925969,0.497059428,-0.002294062,2,-5.290536689,-0.019098914,0.051451326,1.992780136,2
1.3441.469,0.2545,22.08175717,0.317248087,0.197324415,-5.272266722,1.16E-08,0.594809644,-8.863788226,0,8756.22305,3252.081934,0.122507123,0.207977208,0.313390313,0.458689459,0.703703704,-3.92E-06,84.41896825,0.055,0.85451505,0.033333333,-0.171471927,-0.066578149,0.066494716,0.249225326,0.10925,0.127,0.035188369,-0.782142674,4,7.846730231,0.121749043,0.049645483,0.668098994,0.563766696,0.02135657,2,-5.272266722,-0.023092353,0.05794526,1.848741226,2
1.3441.47,0.044,30.61399715,-0.319462511,0.181276596,-8.529250213,0.165897344,0.024915867,-342.3220274,0.00170503,2276.217063,1307.947951,0.106060606,0.196969697,0.303030303,0.424242424,0.621212121,-4.45E-07,5.576622795,0.01,0.773617021,-0.033333333,-0.012775434,-0.007735584,0.997319252,8.93E-20,0.02,0.0265,0.161278965,1.346909572,4,4.614225565,0.020738913,0.085530102,0.690518627,0.719598529,0.046135724,2,-8.529250213,-0.002431505,0.096356743,1.708847443,2
